SSN,Site,Lat,Lon,Depth,wA,wCN,wK,wV1,wV2,A1,A2,A3,DA
icr074299,Paje,-21.7905,26.458,35,2.806644405,2.904764156,0.94024348,0.706162287,-1.127968617,0.57856361,0.280580276,0.140856114,1
icr074318,Paje,-21.7779,26.4554,10,2.86535117,4.311090984,1.08532872,0.374871947,-1.379308092,0.527807834,0.364946624,0.107245542,1
icr074319,Paje,-21.7779,26.4554,35,2.572875465,3.627355288,0.856991,0.503914875,-1.442831674,0.517780712,0.353771074,0.128448214,1
icr074336,Paje,-21.7522,26.4592,10,3.273691015,4.164910378,0.78039764,0.795395423,-1.674646452,0.478827019,0.340394347,0.180778634,1
icr074337,Paje,-21.7522,26.4592,35,2.759935965,5.556604578,0.5220804,0.643574268,-2.364920914,0.349410747,0.456317722,0.194271531,2
icr074356,Paje,-21.7213,26.457,10,1.076731575,4.344407174,0.50249396,-0.421904924,-2.15706097,0.373753869,0.591130735,0.035115396,2
icr074357,Paje,-21.7213,26.457,35,1.476776515,4.539222876,0.49583484,-0.021013379,-2.214268216,0.368471235,0.53758533,0.093943435,2
icr074376,Paje,-21.7919,26.4815,10,3.613083005,5.25176569,0.97484664,0.624022415,-1.684039455,0.474837248,0.367831213,0.157331539,1
icr074377,Paje,-21.7919,26.4815,35,3.63528463,7.590869182,0.84670576,0.480553837,-2.193348137,0.378935393,0.458167053,0.162897554,2
icr074396,Paje,-21.7771,26.4829,10,1.76381046,4.326918198,0.86044188,-0.119728895,-1.615164764,0.477760244,0.472176465,0.050063291,1
icr074397,Paje,-21.7771,26.4829,35,2.39444998,3.939240548,0.76428904,0.429418926,-1.639797187,0.480442208,0.391610615,0.127947176,1
icr074413,Paje,-21.7559,26.4813,10,3.635492475,6.07380559,1.1418234,0.429918233,-1.671358901,0.474622806,0.395774501,0.129602693,1
icr074414,Paje,-21.7559,26.4813,35,2.87714165,3.776050966,0.95652732,0.55290788,-1.373124674,0.531292857,0.336923275,0.131783868,1
icr074433,Paje,-21.7275,26.4797,10,1.43877867,4.360887968,0.52830816,-0.071340636,-2.110751228,0.386916934,0.531365198,0.081717868,2
icr074434,Paje,-21.7275,26.4797,35,1.4961061,3.734597292,0.5143968,0.101901289,-1.98240032,0.412889741,0.487661519,0.09944874,2
icr074454,Paje,-21.7992,26.5087,10,2.307627455,3.25392189,0.89032704,0.405830174,-1.296027427,0.543588135,0.34902985,0.107382015,1
icr074455,Paje,-21.7992,26.5087,35,2.96904693,4.370773852,1.14744456,0.376003054,-1.337402728,0.535558033,0.3591441,0.105297867,1
icr074470,Paje,-21.7756,26.5008,10,1.595361535,3.415688254,0.89579992,-0.12276004,-1.338417206,0.528805162,0.435459872,0.035734966,1
icr074471,Paje,-21.7756,26.5008,35,1.53147754,4.809665576,0.7765154,-0.310148525,-1.823566359,0.436784761,0.529258195,0.033957044,2
icr074489,Paje,-21.749,26.5039,10,2.13316992,4.67907377,0.84874124,0.090745961,-1.707101099,0.463560365,0.452380365,0.08405927,1
icr074490,Paje,-21.749,26.5039,35,2.232652095,4.306398396,0.83840208,0.215023925,-1.6363594,0.47825454,0.423894775,0.097850685,1
icr074509,Paje,-21.7232,26.4957,10,1.001378315,4.545668626,0.69527144,-0.765311432,-1.877627778,0.410379133,0.589626571,0,2
icr074510,Paje,-21.7232,26.4957,35,1.16291167,4.63478096,0.70428956,-0.587446266,-1.884154641,0.421289173,0.578711189,0,2
icr074529,Paje,-21.7908,26.5175,10,4.26206957,3.067073738,1.48429628,0.922563341,-0.725783153,0.655651662,0.193496395,0.150851943,1
icr074530,Paje,-21.7908,26.5175,35,4.35102723,3.55885049,1.6214418,0.792047049,-0.786121843,0.642795658,0.221537218,0.135667123,1
icr074544,Paje,-21.7707,26.526,10,1.49542588,4.411188174,0.67970204,-0.195480837,-1.870244834,0.429677844,0.518015223,0.052306933,2
icr074545,Paje,-21.7707,26.526,35,1.345645215,5.799787286,0.63904636,-0.477530495,-2.205599518,0.364061898,0.606147703,0.029790399,2
icr074560,Paje,-21.7483,26.5266,10,1.571289305,4.110287626,0.84197428,-0.22512947,-1.58549882,0.481848809,0.484289551,0.03386164,2
icr074561,Paje,-21.7483,26.5266,35,1.336651195,4.35061456,0.62268164,-0.277508304,-1.944037015,0.414976757,0.540457423,0.04456582,2
icr074580,Paje,-21.731,26.5229,10,1.509729395,6.986169758,0.97273028,-0.728282103,-1.971580886,0.39736623,0.602637373,0,2
icr074581,Paje,-21.731,26.5229,35,1.84207355,4.782914922,0.88726708,-0.149104805,-1.684659414,0.464545532,0.485999484,0.049454985,2
icr074631,Gumare,-19.4157,22.0154,10,0.381319995,5.536914498,0.05170928,-0.451701419,-4.673555412,0,0.863005549,0.137017828,2
icr074632,Gumare,-19.4157,22.0154,35,0.364314495,5.043072066,0.06521624,-0.604962831,-4.348062195,0,0.887754301,0.112254185,2
icr074651,Gumare,-19.3975,22.0256,10,0.526773705,4.962748646,0.12629412,-0.543190929,-3.671101556,0.092680605,0.81305886,0.094260535,2
icr074652,Gumare,-19.3975,22.0256,35,0.76468065,7.733756174,0.13899228,-0.405901164,-4.018931553,0.030281934,0.838818767,0.130899299,2
icr074671,Gumare,-19.3805,22.0165,10,0.454670385,6.543220284,0.12803304,-0.932885081,-3.933896366,0.039041474,0.907884583,0.053073943,2
icr074672,Gumare,-19.3805,22.0165,35,0.439478805,5.972054978,0.14765992,-1.012386117,-3.699934573,0.081181936,0.888595797,0.030222267,2
icr074691,Gumare,-19.3495,22.0128,10,0.46685766,6.655606902,0.15315976,-1.028431768,-3.771733362,0.06771738,0.900692344,0.031590277,2
icr074692,Gumare,-19.3495,22.0128,35,0.664518255,5.435503492,0.19457032,-0.582250917,-3.329913794,0.155146261,0.773188,0.07166574,2
icr074711,Gumare,-19.4158,22.0395,10,0.471335775,5.042917696,0.12301848,-0.684622142,-3.713405514,0.083009949,0.840343923,0.076646127,2
icr074712,Gumare,-19.4158,22.0395,35,0.465251585,4.692730156,0.11706032,-0.620868379,-3.691080457,0.087970171,0.827607125,0.084422704,2
icr074731,Gumare,-19.3952,22.039,10,0.52180432,4.220204622,0.12828916,-0.458226913,-3.493352116,0.126609813,0.776202037,0.097188149,2
icr074732,Gumare,-19.3952,22.039,35,0.40711167,5.512374072,0.15229704,-1.081605638,-3.588917851,0.100763317,0.884253661,0.014983022,2
icr074751,Gumare,-19.3695,22.0389,10,0.424098275,4.66157795,0.07648552,-0.456186873,-4.110007844,0.012808216,0.85873486,0.128456924,2
icr074752,Gumare,-19.3695,22.0389,35,0.451307075,4.658790858,0.07004208,-0.314207639,-4.197415017,0,0.847660995,0.152339379,2
icr074771,Gumare,-19.341,22.0368,10,0.517401785,4.93941813,0.13416644,-0.60429633,-3.605921697,0.103907774,0.813635337,0.082456889,2
icr074772,Gumare,-19.341,22.0368,35,0.385817005,4.813957146,0.08563844,-0.67912174,-4.029140469,0.024800855,0.881921119,0.093278026,2
icr074791,Gumare,-19.4123,22.06,10,0.55180958,5.347895414,0.14323848,-0.61504218,-3.619947448,0.101177305,0.817160909,0.081661786,2
icr074792,Gumare,-19.4123,22.06,35,0.50086866,5.203812472,0.15042332,-0.75860829,-3.543693351,0.113363172,0.828844406,0.057792422,2
icr074811,Gumare,-19.3947,22.0671,10,0.30352928,4.878922482,0.10968676,-1.172901452,-3.795051004,0.06151141,0.925890783,0.012597807,2
icr074812,Gumare,-19.3947,22.0671,35,0.465024845,5.824124032,0.1312278,-0.841677975,-3.792829142,0.066281697,0.875002271,0.058716032,2
icr074831,Gumare,-19.3763,22.062,10,0.45869502,5.395372408,0.13436864,-0.824741921,-3.692709836,0.084985657,0.858965017,0.056049326,2
icr074832,Gumare,-19.3763,22.062,35,0.607153035,4.022931306,0.1530654,-0.342046417,-3.268900815,0.169570643,0.728303163,0.102126194,2
icr074851,Gumare,-19.3513,22.0571,10,0.535843305,3.753243824,0.1416748,-0.410817668,-3.276841474,0.167199588,0.739873849,0.092926563,2
icr074852,Gumare,-19.3513,22.0571,35,0.57750678,5.319615554,0.13548748,-0.513730125,-3.670277078,0.093220611,0.808448347,0.098331043,2
icr074871,Gumare,-19.4209,22.0793,10,0.72205353,4.652454766,0.1639842,-0.253814529,-3.345380184,0.156614786,0.725101501,0.118283713,2
icr074872,Gumare,-19.4209,22.0793,35,0.647172645,4.466456368,0.15458864,-0.333261381,-3.363582961,0.152208915,0.739681406,0.108109679,2
icr074891,Gumare,-19.3945,22.0855,10,0.5558909,4.244275554,0.10560232,-0.247908442,-3.693646085,0.092406145,0.770987093,0.136606761,2
icr074911,Gumare,-19.3686,22.0829,10,0.716970775,4.409939278,0.16833824,-0.245014219,-3.26564091,0.1714497,0.713044824,0.115505477,2
icr074912,Gumare,-19.3686,22.0829,35,0.69083899,4.56499969,0.17023892,-0.32504201,-3.288970863,0.166089756,0.728402268,0.105507976,2
icr074931,Gumare,-19.3415,22.0791,10,0.877691645,4.145020822,0.17313712,0.047229125,-3.175579209,0.191921213,0.656309199,0.151769589,2
icr074932,Gumare,-19.3415,22.0791,35,0.67069692,3.859869498,0.119298,-0.015585677,-3.476764089,0.135498629,0.706365915,0.158135456,2
icr075103,Shoshong,-23.029856,26.41897,10,2.92838489,4.130993104,2.9330458,-0.230438111,-0.342476434,0.699829893,0.300176337,0,1
icr075104,Shoshong,-23.029856,26.41897,35,4.11846757,6.367132758,3.2831214,-0.139321052,-0.662354636,0.653169573,0.346830543,0,1
icr075123,Shoshong,-23.011145,26.417994,10,3.441705355,4.335689358,3.42660252,-0.151010459,-0.235311368,0.72287239,0.27713263,0,1
icr075124,Shoshong,-23.011145,26.417994,35,4.6610186,5.85124459,3.49696812,0.039944857,-0.514758047,0.68298618,0.299954625,0.017059195,1
icr075143,Shoshong,-23.070667,26.435555,10,3.54957691,3.369644126,2.32492256,0.316775309,-0.371120407,0.713144381,0.238375474,0.048480145,1
icr075144,Shoshong,-23.070667,26.435555,35,3.747426455,6.43738048,2.09689488,0.026372887,-1.121664078,0.570778765,0.383562157,0.045659078,1
icr075163,Shoshong,-23.058479,26.437384,10,3.631789055,4.113112,3.84758292,-0.121449533,-0.066734781,0.752691065,0.247314877,0,1
icr075164,Shoshong,-23.058479,26.437384,35,3.90790169,4.961956826,4.19865604,-0.207042342,-0.167035701,0.730366104,0.269641305,0,1
icr075183,Shoshong,-23.032326,26.440973,10,3.11589887,4.088647018,3.21182568,-0.201345527,-0.24137459,0.718479169,0.281527278,0,1
icr075184,Shoshong,-23.032326,26.440973,35,2.903122275,3.880653524,3.18881532,-0.25605296,-0.196354099,0.72222349,0.277785059,0,1
icr075203,Shoshong,-23.006292,26.442451,10,5.492568655,5.21888026,2.96502036,0.445083521,-0.56539897,0.678971531,0.244878378,0.076150091,1
icr075204,Shoshong,-23.006292,26.442451,35,5.720820255,4.05583176,3.26077156,0.604069843,-0.218191944,0.745155321,0.1739499,0.080894779,1
icr075224,Shoshong,-23.07762,26.776621,10,8.084320225,5.371025206,6.56419384,0.411469543,0.2006109,0.81992677,0.147103124,0.032970106,1
icr075225,Shoshong,-23.07762,26.776621,35,6.9892605,4.321772552,5.9208878,0.431064986,0.314820773,0.841266716,0.12876669,0.029966594,1
icr075240,Shoshong,-23.059378,26.457018,10,2.412608075,3.812877228,2.24076692,-0.255857041,-0.5315659,0.666904377,0.333100589,0,1
icr075241,Shoshong,-23.059378,26.457018,35,3.37974865,4.103867056,2.44059444,0.087620893,-0.519688081,0.682703742,0.293335064,0.023961195,1
icr075260,Shoshong,-23.031214,26.463221,10,3.491285835,3.806717626,3.03343136,0.036052308,-0.227072862,0.736038734,0.261900189,0.002061077,1
icr075261,Shoshong,-23.031214,26.463221,35,3.46152621,4.768884124,3.4976556,-0.220524047,-0.310019426,0.705855634,0.294150649,0,1
icr075280,Shoshong,-23.004168,26.466368,10,4.583908105,4.149256392,6.04320532,-0.117839883,0.376005418,0.826016019,0.173994541,0,1
icr075281,Shoshong,-23.004168,26.466368,35,4.76497889,3.399266992,5.46448196,0.133838047,0.474709507,0.859270877,0.140733276,0,1
icr075331,Chiqumbakwe,-17.8653,31.8363,10,7.15791727,2.084954342,1.30658944,1.956180594,-0.467326695,0.71696644,0.000902748,0.282130812,1
icr075332,Chiqumbakwe,-17.8653,31.8363,35,5.878140025,2.44906532,1.39404768,1.543041876,-0.563494934,0.693776281,0.076923927,0.229299791,1
icr075350,Chiqumbakwe,-17.8307,31.8367,10,4.86995951,3.51946863,1.4601536,1.019546393,-0.879768385,0.628504199,0.199370609,0.172125192,1
icr075351,Chiqumbakwe,-17.8307,31.8367,35,5.082055885,3.644499222,1.32819788,1.116259832,-1.009395922,0.605849373,0.202013676,0.192136951,1
icr075370,Chiqumbakwe,-17.8199,31.8338,10,2.220974985,5.051835344,3.50626932,-0.852274432,-0.365199011,0.654169845,0.345854576,0,1
icr075371,Chiqumbakwe,-17.8199,31.8338,35,2.78478289,5.732055012,4.08372556,-0.736495986,-0.339064408,0.666286807,0.333734461,0,1
icr075390,Chiqumbakwe,-17.7845,31.8373,10,3.35934205,5.297281718,8.07756648,-0.888529455,0.421896843,0.781649741,0.218384154,0,1
icr075391,Chiqumbakwe,-17.7845,31.8373,35,3.064901265,6.778608388,8.18426068,-1.183969332,0.188441052,0.723202478,0.276837684,0,1
icr075410,Chiqumbakwe,-17.852,31.8612,10,5.03283441,3.727013574,0.99935328,1.278004213,-1.316254192,0.551335587,0.21853413,0.230130283,1
icr075411,Chiqumbakwe,-17.852,31.8612,35,5.865008,3.416149864,0.917314,1.597199327,-1.314819591,0.555802215,0.169588556,0.274609229,1
icr075430,Chiqumbakwe,-17.8328,31.8576,10,3.630050715,6.231904788,1.393832,0.27783628,-1.497625242,0.50469032,0.395662821,0.099646859,1
icr075431,Chiqumbakwe,-17.8328,31.8576,35,3.85476895,7.71428389,1.20739012,0.311391583,-1.854612557,0.439235763,0.438497035,0.122267202,1
icr075450,Chiqumbakwe,-17.8176,31.8616,10,3.498239195,5.628061662,5.48498504,-0.616839968,-0.025750729,0.726068814,0.27395225,0,1
icr075451,Chiqumbakwe,-17.8176,31.8616,35,3.466079905,7.862392562,5.49713052,-0.853512467,-0.357864725,0.655297053,0.344727483,0,1
icr075469,Chiqumbakwe,-17.7908,31.8557,10,3.15591848,5.290546964,4.13467996,-0.524514946,-0.246511709,0.695850862,0.30416511,0,1
icr075470,Chiqumbakwe,-17.7908,31.8557,35,5.379614345,4.783342056,3.35372964,0.393347232,-0.355066425,0.717115761,0.224523356,0.058360883,1
icr075490,Chiqumbakwe,-17.8564,31.8759,10,1.855054415,3.493734412,2.41705836,-0.598462922,-0.368419949,0.670744066,0.329272797,0,1
icr075491,Chiqumbakwe,-17.8564,31.8759,35,2.06805775,5.499543048,2.1511384,-0.678294956,-0.938667816,0.571234751,0.428778393,0,1
icr075508,Chiqumbakwe,-17.8301,31.8726,10,4.449602445,3.45732073,1.12291096,1.086140793,-1.124569549,0.584192998,0.222086925,0.193720077,1
icr075509,Chiqumbakwe,-17.8301,31.8726,35,4.883771755,3.349575762,1.18750712,1.194097128,-1.036977447,0.601782734,0.193830487,0.204386779,1
icr075528,Chiqumbakwe,-17.8183,31.8831,10,3.02505171,5.497057586,2.59605928,-0.296234152,-0.750218331,0.628090878,0.371912952,0,1
icr075529,Chiqumbakwe,-17.8183,31.8831,35,2.618147885,4.753792734,3.07486888,-0.504847148,-0.43568051,0.665950918,0.334062452,0,1
icr075548,Chiqumbakwe,-17.7929,31.8807,10,3.302109095,7.328913452,5.19345308,-0.833402209,-0.344428463,0.658870285,0.341153799,0,1
icr075549,Chiqumbakwe,-17.7929,31.8807,35,3.34188307,4.60641694,4.67362384,-0.437544126,0.014484435,0.744794132,0.255222047,0,1
icr075567,Chiqumbakwe,-17.8659,31.8962,10,5.159336435,5.895793664,4.2794956,0.035694424,-0.320404006,0.718806031,0.274493393,0.006700576,1
icr075568,Chiqumbakwe,-17.8659,31.8962,35,3.97188016,4.573982236,3.41700476,0.006220381,-0.291619846,0.723731308,0.275128166,0.001140526,1
icr075587,Chiqumbakwe,-17.8355,31.9065,10,3.8251038,4.326306552,5.47029184,-0.320583298,0.23461778,0.78901352,0.211001541,0,1
icr075588,Chiqumbakwe,-17.8355,31.9065,35,3.467251395,7.269831186,4.76880612,-0.706069803,-0.421637086,0.654707409,0.345312075,0,1
icr075607,Chiqumbakwe,-17.8097,31.9012,10,5.56775186,4.147285378,7.97248988,-0.042978754,0.653542856,0.876873561,0.123137741,0,1
icr075608,Chiqumbakwe,-17.8097,31.9012,35,5.70152846,5.351856116,8.40056076,-0.216182213,0.450855022,0.831743315,0.168270959,0,1
icr075626,Chiqumbakwe,-17.7865,31.9016,10,6.58781733,5.377534806,6.73760056,0.120340168,0.225473807,0.817220651,0.182781242,0,1
icr075627,Chiqumbakwe,-17.7865,31.9016,35,7.649092795,5.470342812,7.21131472,0.262787691,0.276309996,0.831942848,0.159642545,0.008414608,1
icr075676,Musungwa,-15.897394,26.093142,10,1.209941325,3.344826926,0.3376066,0.173068499,-2.293288918,0.356439659,0.518557894,0.125002447,2
icr075677,Musungwa,-15.897394,26.093142,35,1.25602623,4.19216755,0.38884408,-0.021823449,-2.377794754,0.338275215,0.559677976,0.102046808,2
icr075696,Musungwa,-15.867407,26.098539,10,0.94879353,4.390039408,0.5038824,-0.599369315,-2.164750575,0.369998343,0.619269137,0.01073252,2
icr075697,Musungwa,-15.867407,26.098539,35,1.43341249,4.22299558,0.64828016,-0.191330988,-1.87397706,0.42904354,0.517882793,0.053073667,2
icr075716,Musungwa,-15.851383,26.095875,10,0.920998985,4.294362684,0.70462656,-0.847872353,-1.807390478,0.416408695,0.583600205,0,2
icr075717,Musungwa,-15.851383,26.095875,35,0.785068355,5.185820596,0.71972416,-1.200673212,-1.974815344,0.364995038,0.635022534,0,2
icr075736,Musungwa,-15.827109,26.095398,10,5.742851825,3.155522288,0.87099672,1.656583256,-1.287271093,0.561669108,0.156817451,0.281513442,1
icr075737,Musungwa,-15.827109,26.095398,35,6.892612575,2.851163734,1.21922556,1.743304856,-0.849511368,0.643616739,0.084761183,0.271622077,1
icr075756,Musungwa,-15.896971,26.115347,10,1.1609088,6.221968706,0.44977368,-0.48711288,-2.627097125,0.286131534,0.664237244,0.049631222,2
icr075757,Musungwa,-15.896971,26.115347,35,2.20425291,8.073003198,0.48707284,0.141062208,-2.807867155,0.261032362,0.592577277,0.146390361,2
icr075776,Musungwa,-15.870013,26.118435,10,1.033197495,3.79661622,0.46801212,-0.339688267,-2.093371288,0.386592627,0.570016856,0.043390517,2
icr075777,Musungwa,-15.870013,26.118435,35,1.889178785,4.248844018,0.59934776,0.22503386,-1.958560232,0.418911272,0.465651854,0.115436873,2
icr075796,Musungwa,-15.857948,26.111965,10,3.71592849,4.900674178,1.14015188,0.603148593,-1.458211301,0.516248078,0.340680604,0.143071318,1
icr075797,Musungwa,-15.857948,26.111965,35,4.887210645,5.336843144,1.2490568,0.850813619,-1.4522456,0.520609495,0.302051579,0.177338926,1
icr075816,Musungwa,-15.830405,26.121272,10,5.87831008,4.412500092,0.87156288,1.46370964,-1.621908708,0.497359419,0.231233132,0.271407449,1
icr075817,Musungwa,-15.830405,26.121272,35,5.509347415,4.929555378,0.89883292,1.282867783,-1.70190691,0.480211992,0.269601672,0.250186336,1
icr075836,Musungwa,-15.896332,26.142028,10,3.35295554,6.06527449,1.19562208,0.292291998,-1.62391318,0.481569127,0.410421013,0.10800986,1
icr075837,Musungwa,-15.896332,26.142028,35,5.311252235,5.12476811,1.40289056,0.911356797,-1.295550483,0.550330817,0.271753253,0.177915931,1
icr075856,Musungwa,-15.876582,26.133883,10,1.576126425,4.449212158,0.97631596,-0.372545072,-1.516696053,0.492608562,0.497562054,0.009829384,2
icr075857,Musungwa,-15.876582,26.133883,35,1.61990614,4.04317814,1.01074388,-0.295320805,-1.386344476,0.517686717,0.468255026,0.014058257,1
icr075876,Musungwa,-15.849793,26.140195,10,6.808151925,4.05294123,1.59096352,1.314972497,-0.935103027,0.622178905,0.161682084,0.216139011,1
icr075877,Musungwa,-15.849793,26.140195,35,7.562062425,4.020750422,1.61567236,1.450045448,-0.911717365,0.628273734,0.137909733,0.233816532,1
icr075896,Musungwa,-15.830958,26.139908,10,6.321454515,3.537368852,1.47947044,1.355220834,-0.871698976,0.634412476,0.147016685,0.218570839,1
icr075897,Musungwa,-15.830958,26.139908,35,7.454701035,4.270451888,1.65818828,1.373496287,-0.945994041,0.620938928,0.154206497,0.224854576,1
icr075916,Musungwa,-15.896982,26.166365,10,2.84638059,3.024764708,0.8038124,0.802435001,-1.325222676,0.543419805,0.292375921,0.164204274,1
icr075917,Musungwa,-15.896982,26.166365,35,4.035764155,3.056912496,0.92929772,1.16420802,-1.190731536,0.57300782,0.219051697,0.207940483,1
icr075936,Musungwa,-15.871185,26.163502,10,5.965812825,3.699277178,1.57862932,1.204930819,-0.851580492,0.636147761,0.16726869,0.196583548,1
icr075937,Musungwa,-15.871185,26.163502,35,7.537309975,5.69709705,1.5438644,1.243656882,-1.305668132,0.552837526,0.222358051,0.224804423,1
icr075956,Musungwa,-15.845438,26.164093,10,7.564065295,4.104214836,0.9768282,1.772165066,-1.435458941,0.535836613,0.159072102,0.305091285,1
icr075957,Musungwa,-15.845438,26.164093,35,8.76523934,3.355807514,1.04097952,2.060488734,-1.170530315,0.588535206,0.079442716,0.332022078,1
icr075976,Musungwa,-15.819795,26.16895,10,8.10274285,3.456947958,1.907757,1.532060628,-0.5944579,0.687916274,0.082760878,0.229322848,1
icr075977,Musungwa,-15.819795,26.16895,35,9.49526656,3.135955382,1.56552676,1.94028707,-0.694711519,0.674784267,0.033878214,0.291337519,1
icr076347,Analavory,-19.021194,46.636952,10,10.42620432,4.275140874,2.8276996,1.464242661,-0.413353536,0.720453579,0.068788771,0.21075765,1
