"GID","x","y","SSN","Site","Lat","Lon","Depth","C","N","P","K","S","Ca","Mg","Fv","V1","V2","V3","V4","V5","V6","V7","BP","CP","WP"
"W27657-N7713",-2765604.80522287,771238.50639048,"icr037532","Finnkolo",11.329568,-5.518538,35,1903,144,2,51.5,6,295.2,109.2,997489.1,-16.8406631805525,-11.891672283653,-6.44484440382692,-1.04658743827554,-1.09861228866811,0.994472029415512,2.58137356772015,0,1,0
"W27657-N7713",-2765604.80522287,771238.50639048,"icr037531","Finnkolo",11.329568,-5.518538,10,2419,159,4.6,64.1,4.5,247.6,83.4,997017.8,-16.6754031723034,-12.1584397470379,-5.59095119763687,-0.300196170054939,0.0219789067187754,1.08816623144574,2.7222053083898,0,1,0
"W27657-N7734",-2765656.47037828,773345.485234133,"icr037554","Finnkolo",11.34812,-5.520495,35,1637,123,1.6,16.5,3.8,171.6,74.2,997972.3,-17.6053163122316,-13.1849774484765,-5.43946337887406,-1.63774731303907,-0.864997437486604,0.838402036880527,2.58843622199872,0,0,1
"W27657-N7734",-2765656.47037828,773345.485234133,"icr037553","Finnkolo",11.34812,-5.520495,10,2419,136,3.6,23.3,3.3,190.1,76.8,997147.9,-17.1931879300848,-13.1398810859959,-5.0462915183505,-1.22424111114169,0.0870113769896292,0.906345609340757,2.87845462487398,0,0,1
"W27667-N7730",-2766664.05058805,772999.611668952,"icr037476","Finnkolo",11.344597,-5.52968,35,1391,108,1.7,21.6,2.3,111.7,79.3,998284.4,-17.8128398625025,-13.1167445558024,-5.89083722202277,-1.1089879666398,-0.302280871872933,0.342578577434352,2.55564696479922,0,0,0
"W27667-N7730",-2766664.05058805,772999.611668952,"icr037475","Finnkolo",11.344597,-5.52968,10,1838,144,2.6,20,3.5,142.8,82.1,997767,-17.4083222679456,-13.2401986304389,-5.04772699926575,-1.26453686568058,-0.297251523467931,0.553507033447101,2.54662000333963,0,0,0
"W27673-N7714",-2767258.37040173,771309.487610191,"icr037454","Finnkolo",11.329417,-5.534058,35,4602,398,2.6,65,4.1,415.7,126,994386.6,-16.2103349219134,-14.127708482042,-6.96942072169946,-0.987144600645883,-0.455475528682825,1.19368193930711,2.44779426531087,0,1,0
"W27673-N7714",-2767258.37040173,771309.487610191,"icr037453","Finnkolo",11.329417,-5.534058,10,8338,587,6.2,82.8,5.2,496.7,132.7,990351.4,-15.5628472849081,-14.4910647343037,-6.01490584103225,-0.655257635888253,0.175890666463664,1.31989528077514,2.65355383861265,0,1,0
"W27674-N7685",-2767346.06715497,768488.806070156,"icr037446","Finnkolo",11.304508,-5.532908,35,3771,266,1.6,53.2,6.1,287.1,142.9,995472.1,-16.4959720892393,-13.633224331274,-6.75475533662899,-1.08493094435879,-1.33828514193353,0.697685502191197,2.65159918847666,0,1,0
"W27674-N7685",-2767346.06715497,768488.806070156,"icr037445","Finnkolo",11.304508,-5.532908,10,3943,269,3,51.3,4,239.5,100.5,995389.7,-16.5726275311211,-13.9368274637453,-6.01691941454527,-0.626444559979829,-0.287682072451782,0.868395689351839,2.68498575427579,0,1,0
"W27675-N7652",-2767408.54384466,765199.901953664,"icr037418","Finnkolo",11.275483,-5.5312,35,3349,248,1,19.7,4.3,128.1,88.4,996161.5,-17.3194725120415,-15.3117142299565,-5.70475837559504,-1.20213612680667,-1.45861502269952,0.370939239259091,2.60298832662922,0,0,0
"W27675-N7652",-2767408.54384466,765199.901953664,"icr037417","Finnkolo",11.275483,-5.5312,10,5584,348,2.5,26.4,5.2,218.3,115.8,993699.8,-16.5521054187837,-15.1032280835869,-5.31301176282594,-1.33123309998293,-0.732367893713228,0.634005698417003,2.77545816466773,0,0,0
"W28335-N9072",-2833442.91978208,907136.572233047,"icr010965","Koloko",12.49387,-6.255562,10,12209,1099,1.9,109,7,1352,337,984885.1,-14.9703355306857,-15.0488870084436,-8.81789453569564,-2.02296280646506,-1.30405626288292,1.38925732625055,2.40777270926523,0,1,0
"W28335-N9072",-2833442.91978208,907136.572233047,"icr010966","Koloko",12.49387,-6.255562,35,9183,989,0.7,60,5,912,188,988662.3,-15.8019409077743,-16.332027002791,-8.99052590423885,-2.05459974829002,-1.96611285637283,1.57919802724438,2.22841489599081,0,1,0
"W28337-N9098",-2833653.41735441,909766.689518016,"icr010986","Koloko",12.516922,-6.259612,35,7103,915,0.4,59,6,932,254,990730.6,-15.907128917728,-15.9174237239243,-9.72410231738437,-2.44449616692683,-2.70805020110221,1.29999854766705,2.04934844372229,0,1,0
"W28337-N9098",-2833653.41735441,909766.689518016,"icr010985","Koloko",12.516922,-6.259612,10,11085,902,2.5,136,9,1184,354,986327.5,-14.8805306335297,-14.230276953904,-8.38361189333169,-1.67181743106996,-1.28093384546206,1.20735690231018,2.50873360198779,0,1,0
"W28347-N9021",-2834680.21009931,902041.572487089,"icr010926","Koloko",12.448383,-6.263188,35,7377,461,2.1,124,5,1144,409,990477.9,-15.3436053264313,-13.2142827322075,-9.39076746673158,-2.10157959268499,-0.867500567704722,1.02857101589694,2.77272428788765,0,1,0
"W28347-N9021",-2834680.21009931,902041.572487089,"icr010925","Koloko",12.448383,-6.263188,10,18304,1351,4.6,222,7,1361,400,978350.4,-14.3624508882707,-14.778585016725,-8.52575275615891,-1.19236444496472,-0.419853845560265,1.22451045554348,2.60627455621933,0,1,0
"W28348-N9046",-2834730.17961705,904532.149157826,"icr010946","Koloko",12.470287,-6.265613,35,4312,334,1.6,58,7,1148,246,993893.4,-15.864483411941,-12.7842637952756,-8.31849381460076,-2.61352157180898,-1.47590651980958,1.54044504094715,2.55801611961213,0,1,0
"W28348-N9046",-2834730.17961705,904532.149157826,"icr010945","Koloko",12.470287,-6.265613,10,5239,371,5.4,81,7,966,163,993167.6,-15.5467056743641,-12.5923213089191,-6.69375221399261,-1.53716300727328,-0.259511195485086,1.77941363340576,2.64768385680078,0,1,0
"W28359-N9096",-2835890.65908531,909592.728732058,"icr010905","Koloko",12.514257,-6.280505,10,11929,977,1.9,206,10,1576,382,984918.1,-14.6876502545298,-14.0602992410172,-9.23501442642325,-1.52370106801053,-1.66073120682165,1.41722466181125,2.50224103723916,0,1,0
"W28359-N9096",-2835890.65908531,909592.728732058,"icr010906","Koloko",12.514257,-6.280505,35,8278,759,0.6,71,8,963,219,989701.4,-15.7230826342257,-15.3937892431575,-9.0095718574011,-2.05282802123232,-2.59026716544583,1.48098168198162,2.38935489491305,0,1,0
"W28365-N9047",-2836440.30513839,904698.530252592,"icr010865","Koloko",12.470887,-6.281817,10,15347,1077,3,233,9,1705,435,981191,-14.4228763051174,-14.1123210299265,-9.08678374204388,-1.48054370091681,-1.09861228866811,1.36597435862893,2.65674061701871,0,1,0
"W28365-N9047",-2836440.30513839,904698.530252592,"icr010866","Koloko",12.470887,-6.281817,35,11055,1009,2.8,60,7,551,122,987193.2,-15.5513410528992,-16.1225746837745,-6.20762033238044,-0.994460774172711,-0.916290731874156,1.50771376441966,2.39392307293794,0,1,0
"W28367-N9078",-2836648.42951139,907772.542528332,"icr010886","Koloko",12.497847,-6.286193,35,5005,641,0.9,100,7,1325,352,992569.1,-15.5441556242324,-13.5906257127761,-9.781445367439,-2.4116546288603,-2.05127066471314,1.32553656282223,2.05516323482865,0,1,0
"W28367-N9078",-2836648.42951139,907772.542528332,"icr010885","Koloko",12.497847,-6.286193,10,7918,717,4.2,79,10,818,166,990287.8,-15.2905797111413,-14.1073852666472,-6.29016732777922,-1.28894124112855,-0.867500567704722,1.5948745482462,2.40181808706645,0,1,0
"W28374-N9026",-2837328.17699756,902593.936232002,"icr010845","Koloko",12.451908,-6.288508,10,5876,271,4.9,68,7,592,177,993004.1,-15.7660926796171,-12.7427721277053,-6.3185749863495,-1.41470493016918,-0.356674943938733,1.20735690231018,3.07651271641407,0,1,0
"W28374-N9026",-2837328.17699756,902593.936232002,"icr010846","Koloko",12.451908,-6.288508,35,3944,385,2.8,50,7,380,141,995090.2,-16.1661107230786,-13.639310246524,-6.0978912785313,-1.24937483391147,-0.916290731874156,0.991411362342262,2.32670738143474,0,1,0
"W28382-N9104",-2838132.3522738,910334.004190055,"icr010826","Koloko",12.519647,-6.302163,10,9063,791,3.5,87,9,1067,235,988744.5,-15.123999445133,-14.1637405465994,-7.2059208253659,-1.72409213388832,-0.94446160884085,1.51302073715759,2.43865750228713,0,1,0
"W28382-N9104",-2838132.3522738,910334.004190055,"icr010827","Koloko",12.519647,-6.302163,35,3906,556,1.1,54,6,919,212,994345.9,-16.005479848229,-13.9564127798169,-8.47468630564158,-2.38378786154541,-1.69644928942373,1.46669984768368,1.94950081718604,0,1,0
"W28396-N9028",-2839551.54162012,902772.24689845,"icr010768","Koloko",12.452353,-6.309545,35,3514,500,1.4,58,8,621,207,995090.6,-16.0136496099218,-13.5500044900557,-7.60481484513329,-1.89984260234151,-1.74296930505862,1.09861228866811,1.94990217032485,0,1,0
"W28396-N9028",-2839551.54162012,902772.24689845,"icr010767","Koloko",12.452353,-6.309545,10,4734,511,4.3,101,10,623,170,993846.7,-15.5049516925246,-12.9228169982962,-6.36740295485506,-0.898362036866104,-0.843970070294528,1.29874808173719,2.22615619987023,0,1,0
"W28397-N9044",-2839695.02636872,904346.719968002,"icr010788","Koloko",12.466142,-6.312132,35,5744,612,1.4,77,49,1798,841,990877.6,-14.6926652084315,-11.6515646312416,-7.88452107226262,-3.42520276328709,-3.55534806148941,0.759838555058618,2.23917882821573,0,1,0
"W28397-N9044",-2839695.02636872,904346.719968002,"icr010787","Koloko",12.466142,-6.312132,10,11272,890,4.3,124,26,1858,669,985156.7,-14.2281400836094,-12.6107232664498,-7.45012403239499,-2.52627246190591,-1.79948151532196,1.02147185924556,2.53885559085233,0,1,0
"W28398-N9072",-2839756.60477798,907185.45715662,"icr010808","Koloko",12.491103,-6.314947,10,9429,725,5.8,78,9,524,184,989045.2,-15.2763828605513,-14.4484098628568,-5.71174989171614,-0.95341473322555,-0.439366659783845,1.04655592671206,2.565373670611,0,0,1
"W28398-N9072",-2839756.60477798,907185.45715662,"icr010809","Koloko",12.491103,-6.314947,35,4937,641,1.9,48,6,248,112,994006.1,-16.2905514445344,-15.4234693119319,-6.00529237279392,-0.696503706378591,-1.14990558305566,0.794929874869888,2.04148368133819,0,0,1
"W28403-N9098",-2840263.36001477,909743.861466903,"icr010748","Koloko",12.51337,-6.32173,35,4415,599,13.2,162,12,1428,295,993075.8,-14.6920464740438,-11.0719165095989,-6.51093931765892,-1.40087012657447,0.0953101798043239,1.57705478655971,1.99750151492261,1,1,0
"W28403-N9098",-2840263.36001477,909743.861466903,"icr010747","Koloko",12.51337,-6.32173,10,6393,617,11.9,164,7,1149,213,991445.1,-14.8825874045205,-12.3544489816116,-6.71973216971136,-0.942447863235766,0.53062825106217,1.68535511213933,2.33808989686134,1,1,0
"W28412-N9052",-2841196.33085483,905123.161400837,"icr010708","Koloko",12.472217,-6.326855,35,4763,477,2.7,63,8,1530,339,992817.3,-15.4117782281876,-12.5685368011113,-8.12705170937812,-2.91347557128517,-1.08618976866955,1.50702290700603,2.30111650991252,0,1,0
"W28412-N9052",-2841196.33085483,905123.161400837,"icr010707","Koloko",12.472217,-6.326855,10,9055,653,7.8,74,7,1770,306,988127.2,-14.8814746476518,-13.174718764788,-7.14352174841712,-2.53542544475964,0.108213584640232,1.75514972361549,2.62949524104108,0,1,0
"W28415-N9027",-2841460.91908058,902649.657629622,"icr010688","Koloko",12.450307,-6.327395,35,6529,565,0.9,109,5,1360,990,990441.1,-15.3030336864636,-13.2756311070814,-11.1458265721075,-3.26720820442545,-1.71479842809193,0.317535035601463,2.44718334004019,0,1,0
"W28415-N9027",-2841460.91908058,902649.657629622,"icr010687","Koloko",12.450307,-6.327395,10,9257,704,2.3,116,6,1381,833,987700.7,-14.8995439333054,-13.4161471652611,-9.73115536555883,-2.84864357550926,-0.958850346292952,0.505529511242449,2.57635694490917,0,1,0
"W28417-N9075",-2841613.10737688,907478.694169667,"icr010727","Koloko",12.492743,-6.33263,10,10442,647,5.4,90,8,603,187,988017.6,-15.2498942111805,-14.3627877835481,-6.18848630391572,-0.954707458505254,-0.393042588109608,1.1708085798726,2.7812451194696,0,0,0
"W28417-N9075",-2841613.10737688,907478.694169667,"icr010728","Koloko",12.492743,-6.33263,35,5195,500,1.5,44,7,187,77,993988.5,-16.5464568703354,-15.6683385151283,-5.47147593447545,-0.254471923802408,-1.54044504094715,0.887303195000902,2.34084380511114,0,0,0
"W29688-N11863",-2968724.96012904,1186247.30525658,"icr070089","Tambabougou",14.874513,-7.780065,10,1891,141,3.4,46.1,3.1,355,85.7,997474.7,-16.9220730952201,-12.0404964000595,-6.44666050556259,-1.1402121486706,0.0923733201310153,1.42126496387168,2.59610117828029,0,0,0
"W29688-N11863",-2968724.96012904,1186247.30525658,"icr070090","Tambabougou",14.874513,-7.780065,35,1276,66,2.8,25.5,3.3,309,86.2,998231.2,-17.4257023360542,-10.9915754848359,-6.10425899731481,-1.85044397863964,-0.164303051291277,1.2766710992281,2.96183072187831,0,0,0
"W29692-N11840",-2969134.16561387,1183928.9162109,"icr070069","Tambabougou",14.853915,-7.781675,10,1635,110,4.5,63.5,4.5,402,100,997680.5,-16.7079057807796,-10.7167678951677,-6.2852719135858,-0.991346895341056,0,1.39128190263093,2.69891771753894,0,0,0
"W29692-N11840",-2969134.16561387,1183928.9162109,"icr070070","Tambabougou",14.853915,-7.781675,35,1605,81,4.3,44.1,2.8,238,64.4,997960.4,-17.2517188516704,-11.4260780090586,-5.74800020004148,-0.66331507501655,0.428995605518359,1.30715704056117,2.98642988089168,0,0,0
"W29693-N11814",-2969239.07493949,1181360.77468444,"icr070050","Tambabougou",14.831302,-7.780153,35,1727,131,3.2,58.5,4.5,454,127,997494.8,-16.6657844640581,-11.0711291040409,-6.88397284948486,-1.41314754759119,-0.340926586970593,1.27391011158276,2.57894375494553,0,0,0
"W29693-N11814",-2969239.07493949,1181360.77468444,"icr070049","Tambabougou",14.831302,-7.780153,10,2749,292,5.1,72.2,5.8,581,135,996159.9,-16.037332783011,-12.038172274995,-6.36937044956207,-1.19758881504716,-0.128617377822094,1.45947597841348,2.24223868589696,0,0,0
"W29698-N11789",-2969737.9740121,1178878.35953693,"icr070030","Tambabougou",14.809212,-7.78246,35,2411,166,6.8,52.5,4.8,564,129,996665.9,-16.2860482975457,-11.266006527069,-6.00099455666657,-1.56490674756733,0.348306694268217,1.47524184713639,2.67580908982463,0,0,0
"W29698-N11789",-2969737.9740121,1178878.35953693,"icr070029","Tambabougou",14.809212,-7.78246,10,3789,245,7.8,69.5,4.2,647,127,995110.5,-15.9715198606695,-12.1685946337967,-6.2438027396292,-1.25035749347257,0.619039208406223,1.62815920804231,2.73859920047387,0,0,0
"W29704-N11865",-2970341.3642219,1186454.54409126,"icr070009","Tambabougou",14.875387,-7.795622,10,1557,101,2,45.8,4.4,358,96.2,997835.6,-17.0704429601263,-11.3540055286051,-6.81837238150619,-1.34455592075007,-0.788457360364269,1.31410362872904,2.73539565499274,0,0,0
"W29704-N11865",-2970341.3642219,1186454.54409126,"icr070010","Tambabougou",14.875387,-7.795622,35,805,68,1.6,27.3,4.5,281,102,998710.6,-17.5612242720961,-10.4668793415381,-6.56252496886212,-1.9228325905023,-1.03407376753054,1.01338185604948,2.47133457224246,0,0,0
"W29718-N11843",-2971781.99257781,1184200.13870977,"icr069989","Tambabougou",14.854748,-7.80709,10,1890,113,4.2,55,4.5,382,85.2,997466.1,-16.7705442547344,-11.2179067215432,-6.0308919907697,-0.95538754237035,-0.0689928714869499,1.5004191747713,2.81694428934135,0,0,0
"W29718-N11843",-2971781.99257781,1184200.13870977,"icr069990","Tambabougou",14.854748,-7.80709,35,1287,69,3.6,25,4.5,261,68.2,998281.7,-17.3778769271206,-10.9778806222143,-5.09597723836878,-1.44323683087072,-0.223143551314209,1.34207584247328,2.92596270299887,0,0,0
"W29720-N11783",-2971952.89952237,1178248.49325147,"icr069950","Tambabougou",14.802388,-7.802877,35,1104,52,2.1,26.1,3.6,294,104,998414.2,-17.5316870945873,-10.489401630295,-6.51895483865836,-2.01795540019251,-0.538996500732686,1.03918886819731,3.05545150825561,0,0,0
"W29720-N11783",-2971952.89952237,1178248.49325147,"icr069949","Tambabougou",14.802388,-7.802877,10,1695,116,2.2,40.5,2.6,322,88.5,997733.2,-17.2002088015511,-12.1256136861837,-7.00175048217065,-1.34311533933738,-0.167054084663167,1.29154899353053,2.68184782870819,0,0,0
"W29723-N11822",-2972286.56776783,1182153.52623328,"icr069970","Tambabougou",14.836482,-7.809873,35,1167,65,2.2,35.5,3.7,325,117,998284.6,-17.3119137247653,-10.4977673763538,-6.86090481099611,-1.81862959804782,-0.51987545928591,1.02165124753198,2.88780436239092,0,0,0
"W29723-N11822",-2972286.56776783,1182153.52623328,"icr069969","Tambabougou",14.836482,-7.809873,10,1865,118,3,44,3.2,402,97.7,997467.1,-16.9412034441548,-11.7045127444898,-6.75840746044355,-1.45179129108081,-0.0645385211375711,1.41455052957028,2.76033170761225,0,0,0
"W29730-N11860",-2972901.89059641,1185995.28146152,"icr069930","Tambabougou",14.869855,-7.819492,35,1603,98,2.1,33.2,4,245,110,997904.7,-17.2241929072189,-11.7360292915992,-6.37474014026768,-1.49787209427207,-0.644357016390513,0.800777844752311,2.79466467393898,0,0,0
"W29730-N11860",-2972901.89059641,1185995.28146152,"icr069929","Tambabougou",14.869855,-7.819492,10,2300,140,3.2,64.7,3.2,384,108,996996.9,-16.7190942879803,-11.9123376105593,-7.02327756598646,-1.01005678258411,0,1.26851132546351,2.79902197930794,0,0,0
"W29732-N11848",-2973177.38031001,1184705.08653924,"icr069909","Tambabougou",14.858365,-7.82084,10,2163,136,3.9,72.5,4.8,455,116,997048.8,-16.5022280018625,-11.1891626496879,-6.66644070721311,-1.02886005454129,-0.207639364778244,1.36670722784459,2.76659654021701,0,0,0
"W29732-N11848",-2973177.38031001,1184705.08653924,"icr069910","Tambabougou",14.858365,-7.82084,35,1472,76,2.4,36.3,3.8,377,127,997905.5,-17.1225166427955,-10.8028574404129,-6.90562467105738,-1.93245899260201,-0.459532329378439,1.08805810098942,2.96364395900249,0,0,0
"W29738-N11817",-2973730.05464339,1181629.11235784,"icr069890","Tambabougou",14.831033,-7.823068,35,1706,89,2.7,61.5,2.9,421,144,997572.9,-16.8928936596551,-10.8409983135751,-7.70688712011316,-1.52677528049093,-0.0714589639821455,1.07281953410638,2.95327035831948,0,0,0
"W29738-N11817",-2973730.05464339,1181629.11235784,"icr069889","Tambabougou",14.831033,-7.823068,10,1605,91,3,61.2,2.9,310,125,997801.9,-16.9897688695335,-11.0046591036098,-7.19728459480952,-1.13231324143349,0.0339015516756813,0.908258560176892,2.87001952904727,0,0,0
"W29743-N11789",-2974217.71510279,1178891.77105985,"icr069869","Tambabougou",14.806713,-7.825015,10,2067,163,2.5,62.2,2.1,471,143,997089.2,-16.7635697580791,-12.1137498627863,-8.15901901311035,-1.55653709022361,0.174353387144777,1.19201346375651,2.54010335887501,0,0,0
"W29743-N11789",-2974217.71510279,1178891.77105985,"icr069870","Tambabougou",14.806713,-7.825015,35,1696,95,2,50.2,2.9,421,165,997567.9,-16.9697931273623,-11.1519902518907,-7.97855648480448,-1.90438434896149,-0.371563556432482,0.936687359781802,2.88215092475131,0,0,0
"W29755-N11873",-2975423.81943919,1187266.65840753,"icr069850","Tambabougou",14.87954,-7.8447,35,1073,92,2.7,36,1.9,373,87.4,998334,-17.3965503902193,-11.2360079403357,-7.22491900804538,-1.69298679031584,0.351397886837889,1.45108313698233,2.45642516558166,0,1,0
"W29755-N11873",-2975423.81943919,1187266.65840753,"icr069849","Tambabougou",14.87954,-7.8447,10,1845,150,3.3,48.6,1.5,292,68.2,997591.4,-17.1946535107931,-12.7959772676399,-6.96766202421895,-0.799802538986654,0.788457360364271,1.45430923741887,2.50959926237837,0,1,0
"W29760-N11819",-2975900.87597426,1181814.47376744,"icr069810","Tambabougou",14.83139,-7.843868,35,1387,80,2,18.3,1.6,333,111,998067.1,-17.6225952241456,-12.0360350203317,-7.25914476590485,-2.60849345601578,0.223143551314211,1.09861228866811,2.85287178564095,0,0,0
"W29760-N11819",-2975900.87597426,1181814.47376744,"icr069809","Tambabougou",14.83139,-7.843868,10,1958,105,2.8,37.7,1.6,310,82.5,997502.4,-17.2946939828399,-12.4519739685624,-7.11374479650853,-1.35404765402749,0.559615787935423,1.32377400413856,2.92571847293293,0,0,0
"W29760-N11847",-2975912.01887418,1184653.8316347,"icr069829","Tambabougou",14.856313,-7.846765,10,1693,107,2.5,33.5,1.7,277,75.7,997809.6,-17.4192194959281,-12.5089501508929,-6.91171411496013,-1.33554222023441,0.385662480811984,1.29723934574393,2.76142854767123,0,0,0
"W29760-N11847",-2975912.01887418,1184653.8316347,"icr069830","Tambabougou",14.856313,-7.846765,35,921,50,3.1,32.3,3,219,78.5,998693.1,-17.6261711489759,-10.283582742904,-5.99610595593654,-1.27598589563853,0.0327898228229913,1.02597310502814,2.91343703082716,0,0,0
